popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,vote_count,vote_average,release_year
0.416288,3500000.0,4641089.515847268,Terror Train,Jamie Lee Curtis|Ben Johnson|Hart Bochner|David Copperfield|Derek McKinnon,Roger Spottiswoode,female nudity|magic|nudity|mask|college,97,Horror|Thriller,Sandy Howard Productions|Astral Bellevue PathÃ©|Triple T Productions,19,5.4,1980
0.172606999999999,3752316.162340903,4641089.515847268,The Big Brawl,Jackie Chan|JosÃ© Ferrer|Kristine DeBell|Mako|Ron Max,Robert Clouse,chicago|street gang|martial arts,95,Action|Comedy,unknown,11,6.3,1980
0.413142,3752316.162340903,16647800.0,The Final Countdown,Kirk Douglas|Martin Sheen|Katharine Ross|James Farentino|Ron O'Neal,Don Taylor,world war ii|pearl harbor|airplane|time travel,103,Action|Science Fiction,The Bryna Company,51,5.7,1980
0.404642,3752316.162340903,4641089.515847268,Permanent Vacation,Chris Parker|Leila Gastil|Sara Driver|Charlie Spademan|Jane Fire,Jim Jarmusch,independent film,75,Drama,Cinesthesia Productions,10,6.2,1980
0.545843,5100000.0,4641089.515847268,Somewhere in Time,Christopher Reeve|Jane Seymour|Christopher Plummer|Teresa Wright|Bill Erwin,Jeannot Szwarc,time travel|playwright|1910s,103,Science Fiction|Drama|Fantasy|Romance,Rastar Pictures,44,6.5,1980
0.202265,20000000.0,4641089.515847268,Popeye,Robin Williams|Shelley Duvall|Ray Walston|Paul Dooley|Richard Libertini,Robert Altman,baby|blackmail|supernatural powers|based on cartoon|sailor,114,Action|Adventure|Comedy|Family|Music,Paramount Pictures|Walt Disney Productions,75,5.4,1980
0.39019,3752316.162340903,4641089.515847268,Herbie Goes Bananas,"Cloris Leachman|Charles Martin Smith|Stephen W. Burns|Elyssa Davalos|Joaquin Garay, III",Vincent McEveety,counterfeiting ring|the love bug,110,Fantasy|Comedy|Family|Adventure,Walt Disney Productions,29,5.9,1980
0.3748,3752316.162340903,4641089.515847268,The Long Good Friday,Bob Hoskins|Helen Mirren|Paul Freeman|Dave King|Bryan Marshall,John Mackenzie,thriller|bombing,114,Drama|Action|Thriller|Crime|Foreign,British Lion Film Corporation|HandMade Films|Calendar Productions,36,7.1,1980
0.359586,3752316.162340903,4641089.515847268,The Dogs of War,Christopher Walken|Tom Berenger|Winston Ntshona|JoBeth Williams|Alan Beckwith,John Irvin,africa|revolution|mercenary|battlefield|guerilla warfare,118,Adventure|Action|Thriller|Foreign,Juniper Films,16,5.0,1980
0.341183,15000000.0,19853892.0,Altered States,William Hurt|Blair Brown|Bob Balaban|Charles Haid|Thaao Penghlis,Ken Russell,male nudity|female nudity|based on novel|subconsciousness|nudity,102,Mystery|Drama|Fantasy|Science Fiction|Thriller,Warner Bros.,57,6.0,1980
0.319636,3752316.162340903,4641089.515847268,Urban Cowboy,John Travolta|Debra Winger|Scott Glenn|Madolyn Smith Osborne|Barry Corbin,James Bridges,country music|texas|contest|cowboy boots,132,Western|Drama,Paramount Pictures,23,6.5,1980
0.314225,3752316.162340903,4641089.515847268,The Exterminator,Christopher George|Samantha Eggar|Robert Ginty|Steve James|Tony DiBenedetto,James Glickenhaus,new york|rape|vietnam|weapon|vigilante,101,Action|Thriller|Crime|Drama,AVCO Embassy Pictures|Interstar,16,5.8,1980
0.299527,3752316.162340903,11000000.0,The Mirror Crack'd,Angela Lansbury|Geraldine Chaplin|Tony Curtis|Edward Fox|Rock Hudson,Guy Hamilton,detective|death|agatha christie|movie star,105,Crime|Thriller|Mystery,G.W. Films|EMI Films,18,5.9,1980
0.28902,3752316.162340903,7206220.0,The Big Red One,Lee Marvin|Mark Hamill|Robert Carradine|Bobby Di Cicco|Kelly Ward,Samuel Fuller,africa|sicily|concentration camp|omaha beach|d-day,113,Drama|War,Lorimar Productions,34,6.4,1980
0.283507,4800000.0,22743674.0,American Gigolo,Richard Gere|Lauren Hutton|Judith Ransdell|HÃ©ctor Elizondo|K Callan,Paul Schrader,suspicion of murder|gigolo|callboy,117,Thriller|Drama|Crime|Romance,Paramount Pictures,53,5.8,1980
0.266091,3752316.162340903,4641089.515847268,Cruising,Al Pacino|Karen Allen|Paul Sorvino|Richard Cox|Don Scardino,William Friedkin,gay|detective|gay scene|undercover|police,102,Action|Drama|Mystery|Thriller,Lorimar Film Entertainment|CiP - Europaische Treuhand AG,36,5.7,1980
0.26295,1500000.0,4641089.515847268,Alligator,Robert Forster|Robin Riker|Michael V. Gazzo|Dean Jagger|Sydney Lassick,Lewis Teague,hunter|mutation|alligator|underwear|toxic waste,91,Horror|Science Fiction|Thriller,Alligator Inc,17,5.1,1980
0.257935,3752316.162340903,4641089.515847268,Nine to Five,Jane Fonda|Lily Tomlin|Dolly Parton|Dabney Coleman|Sterling Hayden,Colin Higgins,office worker,110,Comedy,20th Century Fox|IPC Films,40,6.4,1980
0.248142,7200000.0,12729678.0,Atlantic City,Burt Lancaster|Susan Sarandon|Kate Reid|Michel Piccoli|Hollis McLaren,Louis Malle,female nudity|stabbed to death|atlantic city|mobster|gangster,104,Crime|Drama|Romance,Paramount Pictures|Canadian Film Development Corporation (CFDC)|Famous Players Limited|Selta Films|International Cinema Corporation (ICC),24,6.6,1980
0.247146,3752316.162340903,4641089.515847268,å¸«å¼Ÿå‡ºé¦¬,Jackie Chan|Wai Pak|Yuen Biao|Sek Kin|Lily Li Li-Li,Jackie Chan,kung fu|police|fighter,101,Action|Comedy,unknown,15,7.1,1980
0.225188,6000000.0,4641089.515847268,Ordinary People,Donald Sutherland|Mary Tyler Moore|Judd Hirsch|Timothy Hutton|M. Emmet Walsh,Robert Redford,post traumatic stress  disorder|depression|suicide attempt|grief|dysfunctional family,124,Drama,Paramount Pictures|Wildwood Enterprises,54,6.8,1980
0.247924,10000000.0,10389003.0,Stardust Memories,Woody Allen|Charlotte Rampling|Jessica Harper|Marie-Christine Barrault|Tony Roberts,Woody Allen,weekend|violinist|filmmaking|film industry,89,Comedy|Drama|Romance,United Artists|Rollins-Joffe Productions,41,6.3,1980
0.210879,3752316.162340903,4641089.515847268,Tom Horn,Steve McQueen|Linda Evans|Richard Farnsworth|Billy Green Bush|Slim Pickens,William Wiard,hero|ranch|shootout|trial|one man army,94,Action|Drama|Western,Solar Productions|First Artists|Warner Bros.,11,5.2,1980
0.210665,3752316.162340903,22482952.0,My Bodyguard,Chris Makepeace|Adam Baldwin|Matt Dillon|Martin Mull|Ruth Gordon,Tony Bill,bully,96,Drama|Family,20th Century Fox,14,5.9,1980
0.205099,3752316.162340903,4641089.515847268,Bad Timing,Art Garfunkel|Theresa Russell|Harvey Keitel|Denholm Elliott|Daniel Massey,Nicolas Roeg,obsession|overdose|inspector|love|psychiatrist,123,Drama|Mystery|Thriller,The Rank Organisation|Recorded Picture Company (RPC),14,5.8,1980
0.323615,3752316.162340903,4641089.515847268,Saturn 3,Farrah Fawcett|Kirk Douglas|Harvey Keitel|Roy Dotrice|Ed Bishop,Stanley Donen,male nudity|female nudity|moon|chess|tattoo,88,Science Fiction|Thriller,ITC Entertainment|Transcontinental Film Productions (London),29,4.9,1980
0.201964,3752316.162340903,4641089.515847268,Shogun Assassin,TomisaburÅ Wakayama|Akihiro Tomikawa|Kayo Matsuo|Minoru Oki|Akiji Kobayashi,Robert Houston,revenge|ninjas|female ninja|shogun,85,Adventure|Action,Toho Company|Baby Cart|Katsu Production Co. Ltd.,17,6.8,1980
0.192608,1000000.0,14796236.0,Prom Night,Leslie Nielsen|Jamie Lee Curtis|Casey Stevens|Anne-Marie Martin|Antoinette Bower,Paul Lynch,dancing|female nudity|sex|dance|nudity,92,Horror|Mystery|Thriller,Guardian Trust Company|Simcom Limited|Prom Night Productions,39,6.4,1980
0.181908,3752316.162340903,4641089.515847268,ShÅgun,Richard Chamberlain|ToshirÅ Mifune|Yoko Shimada|Frankie Sakai|Alan Badel,Jerry London,unknown,125,History|Adventure|Drama,Toho Company|National Broadcasting Company (NBC)|Paramount Television|Asahi National Broadcasting Company|Jardine Matheson Co. Ltd.,11,6.2,1980
0.176667,3752316.162340903,4641089.515847268,Breaker Morant,Edward Woodward|Jack Thompson|John Waters|Bryan Brown|Terence Donovan,Bruce Beresford,war crimes|writing|mythology|australian|south africa,107,Drama|History|War,7 Network|Pact Productions|The Australian Film Commission,14,5.9,1980
0.157484,3752316.162340903,4641089.515847268,The Nude Bomb,Don Adams|Sylvia Kristel|Rhonda Fleming|Dana Elcar|Andrea Howard,Clive Donner,spy|based on tv series,94,Action|Comedy|Crime|Mystery,unknown,10,5.1,1980
0.156245,3752316.162340903,37121708.0,Brubaker,Robert Redford|Yaphet Kotto|Jane Alexander|Morgan Freeman|Murray Hamilton,Stuart Rosenberg,prison|liberation of prisoners|prison warden|abuse|prison farm,125,Crime|Drama,Twentieth Century Fox Film Corporation,36,6.9,1980
0.155584,3752316.162340903,4641089.515847268,The Ninth Configuration,Stacy Keach|Scott Wilson|Ed Flanders|Neville Brand|George DiCenzo,William Peter Blatty,insane asylum|supernatural|suspense|psychosis|combat fatigue,118,Comedy|Drama|Horror|Thriller,Ninth Configuration,12,6.3,1980
0.074325,2000000.0,11000000.0,Battle Beyond the Stars,Richard Thomas|Robert Vaughn|John Saxon|George Peppard|Darlanne Fluegel,Jimmy T. Murakami,clone|hitman|outer space|robot|explosion,104,Science Fiction,New World Pictures,12,6.0,1980
0.145130999999999,3752316.162340903,4641089.515847268,Seems Like Old Times,Chevy Chase|Goldie Hawn|Charles Grodin|Robert Guillaume|Harold Gould,Jay Sandrich,california|bank robber,100,Comedy|Romance,Columbia Pictures Corporation,18,5.9,1980
0.113611,3752316.162340903,4641089.515847268,Coal Miner's Daughter,Sissy Spacek|Tommy Lee Jones|Levon Helm|Beverly D'Angelo|William Sanderson,Michael Apted,country music|female friendship|biography|loretta lynn|washington state,125,Drama|Music,Universal Pictures,21,7.1,1980
0.130304,20000000.0,22471595.0,Xanadu,Olivia Newton-John|Gene Kelly|Michael Beck|James Sloyan|Katie Hanley,Robert Greenwald,musical|roller-skating|camp|disco|greek god,96,Fantasy|Music|Romance,Universal Pictures,30,5.3,1980
0.128234,10000000.0,15795189.0,The Long Riders,David Carradine|Keith Carradine|Robert Carradine|James Keach|Stacy Keach,Walter Hill,brother brother relationship|jesse james|cole younger,99,Western|History,United Artists,17,6.0,1980
0.118342,350000.0,4641089.515847268,Maniac,Joe Spinell|Caroline Munro|Abigail Clayton|Kelly Piper|Rita Montone,William Lustig,shotgun|mannequin|sadism|gore|cult favorite,87,Horror,Magnum Motion Pictures Inc..,29,5.7,1980
0.113677,3752316.162340903,4641089.515847268,Humanoids from the Deep,Doug McClure|Ann Turkel|Vic Morrow|Cindy Weintraub|Anthony Pena,Barbara Peeters,female nudity|rape|boat|mass murder|mutation,80,Horror|Science Fiction,New World Pictures,11,6.3,1980
0.103925,3752316.162340903,5000000.0,The Watcher in the Woods,Bette Davis|Lynn-Holly Johnson|Kyle Richards|Carroll Baker|David McCallum,John Hough,country house|solar eclipse|haunted house|past,83,Fantasy|Horror|Thriller|Science Fiction|Mystery,Walt Disney Pictures,25,6.3,1980
0.100189,3752316.162340903,4641089.515847268,The Hunter,Steve McQueen|Eli Wallach|Kathryn Harrold|LeVar Burton|Ben Johnson,Buzz Kulik,bounty hunter,93,Action|Drama|Thriller,Paramount Pictures|Rastar Pictures,13,6.2,1980
0.097584,3752316.162340903,6659377.0,Where the Buffalo Roam,Bill Murray|Peter Boyle|Bruno Kirby|Rene Auberjonois|R. G. Armstrong,Art Linson,historical figure|writer,96,Action|Adventure|Comedy|Drama,Universal Pictures,21,5.5,1980
0.091896,3752316.162340903,4641089.515847268,Death Ship,George Kennedy|Richard Crenna|Nick Mancuso|Sally Ann Howes|Kate Reid,Alvin Rakoff,ocean|shipwreck|nazis|ship|ghost ship,91,Adventure|Horror|Mystery|Thriller,Lamitas|Astral Bellevue PathÃ©|Bloodstar Productions,11,5.7,1980
0.088759,3752316.162340903,4400000.0,Foxes,Jodie Foster|Cherie Currie|Scott Baio|Marilyn Kagan|Kandice Stroh,Adrian Lyne,alcohol|sex|hollywood|prostitution|drug,106,Drama|Thriller,Casablanca Filmworks,10,5.4,1980
0.086854,3752316.162340903,4641089.515847268,Forbidden Zone,HervÃ© Villechaize|Susan Tyrrell|Gisele Lindley|Jan Stuart Schwartz|Marie-Pascale Elfman,Richard Elfman,musical,74,Comedy|Fantasy,unknown,20,7.3,1980
0.133052,3752316.162340903,12000000.0,The Changeling,George C. Scott|Trish Van Devere|Melvyn Douglas|Jean Marsh|John Colicos,Peter Medak,industrialist|wheelchair|bodyguard|hallucination|suspense,107,Horror|Thriller,Chessman Park Productions|Carolco Pictures,46,6.3,1980
0.0826,3752316.162340903,4641089.515847268,The Awakening,Charlton Heston|Susannah York|Jill Townsend|Stephanie Zimbalist|Patrick Drury,Mike Newell,egypt|suspense|curse|spirit|archaeologist,105,Horror,Orion Pictures|EMI Films Ltd.,13,6.0,1980
0.307691,3752316.162340903,4059673.0,Gloria,Gena Rowlands|Julie Carmen|John Adames|Buck Henry|Lupe Garnica,John Cassavetes,neighbor|mobster|gangster|new york city,123,Drama|Action|Thriller|Crime,Columbia Pictures,13,6.7,1980
0.042615,3752316.162340903,4641089.515847268,Hopscotch,Walter Matthau|Glenda Jackson|Sam Waterston|Ned Beatty|Herbert Lom,Ronald Neame,germany|usa|england|spy|cia,106,Action|Adventure|Comedy|Thriller,unknown,11,6.1,1980
0.03468,3752316.162340903,4641089.515847268,The Stunt Man,Peter O'Toole|Steve Railsback|Barbara Hershey|Allen Garfield|Alex Rocco,Richard Rush,stuntman,131,Action|Comedy|Drama|Thriller,Twentieth Century Fox Film Corporation|Simon Productions,14,6.5,1980
0.031133,3000000.0,4641089.515847268,Motel Hell,Rory Calhoun|Paul Linke|Nancy Parsons|Nina Axelrod|Wolfman Jack,Kevin Connor,gore|slasher|b horror|sunshine coast,102,Comedy|Horror,Camp Hill,24,5.9,1980
1.433511,3752316.162340903,4641089.515847268,Drive Thru,Leighton Meester|Nicholas D'Agosto|Melora Hardin|Lola Glaudini|Larry Joe Campbell,Brendan Cowles|Shane Kuhn,fast food restaurant|clown|masked killer|slasher|meat cleaver,83,Comedy|Horror,Lions Gate Films,14,4.8,2007
1.30813,20000000.0,41637263.0,Mr. Brooks,Kevin Costner|Demi Moore|Dane Cook|William Hurt|Marg Helgenberger,Bruce A. Evans,unknown,120,Drama|Crime|Mystery|Thriller,Tig Productions|Eden Rock Media|Element Films|Relativity Media,266,6.7,2007
1.254438,160000.0,20710513.0,Once,Glen Hansard|MarkÃ©ta IrglovÃ¡|Hugh Walsh|Gerard Hendrick|Alaistair Foley,John Carney,rock and roll|pop|irland|music style|love of one's life,85,Drama|Music|Romance,Summit Entertainment|Samson Films|RTE,305,7.3,2007
1.210966,30000000.0,16930884.0,88 Minutes,Al Pacino|Alicia Witt|Leelee Sobieski|Amy Brenneman|William Forsythe,Jon Avnet,fbi|professor|ladies' man|medical examiner|serial killer,108,Crime|Mystery|Thriller,TriStar Pictures|Nu Image Entertainment|Brightlight Pictures,164,5.6,2007
1.13351,25000000.0,40452643.0,War,Jet Li|Jason Statham|John Lone|Devon Aoki|Luis GuzmÃ¡n,Philip G. Atwell,fbi|revenge|fbi agent,103,Action|Thriller|Crime,Mosaic Media Group|Current Entertainment|Lionsgate|Fierce Entertainment|Province of British Columbia Production Services Tax Credit,251,5.9,2007
1.059229,8000000.0,4641089.515847268,Cinderella III: A Twist in Time,Jennifer Hale|Susanne Blakeslee|Tress MacNeille|Christopher Daniel Barnes|Andre Stojka,Frank Nissen,musical,70,Animation|Romance|Family|Fantasy,DisneyToon Studios,143,6.0,2007
1.052272,3752316.162340903,33231264.0,Breach,Chris Cooper|Ryan Phillippe|Laura Linney|Dennis Haysbert|Caroline Dhavernas,Billy Ray,spy|loyalty|headquarter|blow the cover|girlfriend,110,Drama|Thriller|Crime|History,Universal Pictures|Sidney Kimmel Entertainment|Intermedia Films|Outlaw Productions,75,5.9,2007
1.02603,3752316.162340903,4641089.515847268,Are We Done Yet?,John C. McGinley|Ice Cube|Nia Long|Aleisha Allen|Philip Bolden,Steve Carr,house|moving in|renovation,92,Comedy|Family|Drama,Revolution Studios|Cube Vision|RKO Pictures|Revolution Dream Productions,90,5.2,2007
1.017441,15000000.0,4641089.515847268,The Hills Have Eyes II,Michael Bailey Smith|Archie Kao|Jay Acovone|Jeff Kober|Philip Pavel,Martin Weisz,new mexico|mutant|assault|survival,89,Horror|Thriller,Dune Entertainment|Craven-Maddalena Films|Fox Atomic,178,5.1,2007
0.946065,3752316.162340903,4641089.515847268,American Pie Presents: Beta House,John White|Steve Talley|Christopher McDonald|Eugene Levy|Jake Siegel,Andrew Waller,sex|college|fraternity|young adult,88,Comedy,Universal Pictures|Rogue Pictures,285,5.4,2007
0.906039,10000000.0,33000000.0,Run Fatboy Run,Simon Pegg|Thandie Newton|Hank Azaria|Dylan Moran|Harish Patel,David Schwimmer,father-son relationship|new love|fiancÃ©|training|rent,100,Comedy|Romance,Entertainment Films|Material Entertainment|Beech Hill Films,117,6.2,2007
0.890977,16000000.0,1109660.0,The Messengers,Kristen Stewart|Dylan McDermott|Penelope Ann Miller|John Corbett|William B. Davis,Danny Pang|Oxide Pang Chun,kitchen|north dakota|little boy|rural setting|moving,90,Thriller|Drama|Horror,Columbia Pictures|Ghost House Pictures|Mandate Pictures|Blue Star Pictures|Screen Gems,114,5.6,2007
0.874887,10200000.0,35619521.0,Hostel: Part II,Lauren German|Bijou Phillips|Heather Matarazzo|Richard Burgi|Roger Bart,Eli Roth,prague|bratislava|castration|ladies' man|student,93,Horror,Lions Gate Films|Next Entertainment|Screen Gems,203,5.6,2007
0.838034,3752316.162340903,19776159.0,2 Days in Paris,Julie Delpy|Adam Goldberg|Daniel BrÃ¼hl|Adan Jodorowsky|Alexandre Nahon,Julie Delpy,paris|venice|taxi|italo-american|photographer,96,Comedy|Romance,3L Filmproduktion GmbH|Polaris Film Productions & Finance|TempÃªte Sous Un CrÃ¢ne Productions|Focus Films,56,6.4,2007
0.827695,10000000.0,25399945.0,The Hitcher,Sean Bean|Sophia Bush|Zachary Knighton|Neal McDonough|Kyle Davis,Dave Meyers,hitchhiker|series of murders|road movie,84,Action|Horror|Crime,Intrepid Pictures|Focus Films|Platinum Dunes,124,5.4,2007
0.823646999999999,3752316.162340903,4641089.515847268,The Girl Next Door,Blythe Auffarth|Daniel Manche|Blanche Baker|Grant Show|Graham Patrick Martin,Gregory Wilson,terror|rape|suffering|victim|pain,91,Thriller|Crime|Drama|Horror,ModerncinÃ©|Modern Girl Productions,116,6.4,2007
0.822839,4000000.0,4641089.515847268,Wrong Turn 2: Dead End,Erica Leerhsen|Henry Rollins|Texas Battle|Daniella Alonso|Steve Braun,Joe Lynch,west virginia|woods|reality show|cannibal,96,Horror|Thriller,Twentieth Century Fox Film Corporation|Summit Entertainment|Constantin Film.,128,5.3,2007
0.811539,12000000.0,9620399.0,I Know Who Killed Me,Lindsay Lohan|Julia Ormond|Neal McDonough|Brian Geraghty|Spencer Garrett,Chris Sivertson,sadistic|seduction|college|striptease|sadism,105,Crime|Horror|Mystery|Thriller,TriStar Pictures|360 Pictures,44,3.8,2007
0.7944,16500000.0,37311672.0,Becoming Jane,Anne Hathaway|James McAvoy|Julie Walters|James Cromwell|Maggie Smith,Julian Jarrold,england|judge|irland|new love|empowerment,120,Drama|Romance,Ecosse Films|2 Entertain|Bueprint Pictures,175,6.9,2007
0.779254,3752316.162340903,4641089.515847268,Family Guy Presents: Blue Harvest,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|Mike Henry,Dominic Polcino,unknown,48,Animation,20th Century Fox Television|Fuzzy Door Productions|Fox Television Animation,67,7.3,2007
0.773934,15000000.0,7938872.0,Funny Games,Naomi Watts|Tim Roth|Michael Pitt|Brady Corbet|Devon Gearhart,Michael Haneke,brother brother relationship|boat|psychopath|vacation|murder,112,Horror|Thriller|Crime,Halcyon Pictures|Kinematograf Wien,240,6.2,2007
0.743027,3752316.162340903,4641089.515847268,Northanger Abbey,Geraldine James|Felicity Jones|J. J. Feild|Carey Mulligan|Sylvestra Le Touzel,Jon Jones,jane austen,93,Drama|Romance,WGBH|Granada Television|Irish Film Industry|ITV Productions,37,6.9,2007
0.729174,3752316.162340903,5741608.0,Feast of Love,Morgan Freeman|Greg Kinnear|Radha Mitchell|Billy Burke|Selma Blair,Robert Benton,dancing|sex|adultery|fortune teller|based on novel,101,Comedy|Drama|Romance,Lakeshore Entertainment|Revelations Entertainment|Greenestreet Films,26,5.8,2007
0.690719,3752316.162340903,4641089.515847268,Then She Found Me,Helen Hunt|Bette Midler|Colin Firth|Matthew Broderick|Ben Shenkman,Helen Hunt,woman director,100,Comedy|Drama|Romance,Killer Films,23,5.2,2007
0.682794,18000000.0,25005257.0,Before the Devil Knows You're Dead,Philip Seymour Hoffman|Ethan Hawke|Albert Finney|Marisa Tomei|Aleksa Palladino,Sidney Lumet,brother brother relationship|office|drug addiction|hold-up robbery|career,117,Crime|Drama|Thriller,Capitol Films|Linsefilm|Unity Productions|Michael Cerenzie Productions|Funky Buddha Productions,153,6.7,2007
